payment_id,order_id,rrn,captured_at,amount,instrument,bank,is_international,status,fee_charged,gst_charged
pay_00453,ord_00453,842984316654,2026-06-04T17:16:40+05:30,229.75,UPI,,false,CAPTURED,0.00,0.00
pay_00464,ord_00464,793892609370,2026-06-19T23:54:32+05:30,5579.25,CREDIT_CARD,,false,CAPTURED,111.59,20.09
pay_00127,ord_00127,450096218289,2026-06-24T07:45:25+05:30,1384.01,UPI,,false,CAPTURED,0.00,0.00
pay_dec5c,ord_dec5c,219428270777,2026-06-01T11:00:57+05:30,4127.00,DEBIT_CARD,,false,CAPTURED,37.14,6.69
pay_00061,ord_00061,640595756670,2026-06-18T17:56:05+05:30,2156.00,DEBIT_CARD,,false,CAPTURED,19.40,3.49
pay_00414,ord_00414,753001355697,2026-06-08T13:42:49+05:30,10560.00,CREDIT_CARD,,false,CAPTURED,211.20,38.02
pay_dec3a,ord_dec3a,,2026-06-23T09:00:58+05:30,813.00,DEBIT_CARD,,false,CAPTURED,3.25,0.59
pay_00478,ord_00478,143678738463,2026-06-02T10:06:03+05:30,674.00,UPI,,false,CAPTURED,0.00,0.00
pay_00262,ord_00262,556901402432,2026-06-15T21:53:31+05:30,7811.50,DEBIT_CARD,,false,CAPTURED,70.30,12.65
pay_00332,ord_00332,,2026-06-24T08:46:04+05:30,22503.49,NETBANKING,HDFC,false,CAPTURED,12.00,2.16
pay_00057,ord_00057,822254550312,2026-06-02T17:38:18+05:30,28710.00,NETBANKING,ICICI,false,CAPTURED,12.00,2.16
pay_00429,ord_00429,729068999723,2026-06-10T07:40:47+05:30,753.00,UPI,,false,CAPTURED,0.00,0.00
pay_00025,ord_00025,356642652025,2026-06-12T11:46:36+05:30,729.25,DEBIT_CARD,,false,CAPTURED,2.92,0.53
pay_00038,ord_00038,220625373826,2026-06-11T07:53:42+05:30,25523.00,NETBANKING,HDFC,false,CAPTURED,12.00,2.16
pay_00304,ord_00304,766306470047,2026-06-16T13:20:10+05:30,436.00,UPI,,false,CAPTURED,0.00,0.00
pay_00132,ord_00132,219049529986,2026-06-04T13:10:30+05:30,237.50,UPI,,false,CAPTURED,0.00,0.00
pay_00183,ord_00183,384259823089,2026-06-11T14:21:15+05:30,2830.75,WALLET,,false,CAPTURED,50.95,9.17
pay_00110,ord_00110,683563546453,2026-06-17T18:14:28+05:30,567.99,UPI,,false,CAPTURED,0.00,0.00
pay_00232,ord_00232,662087215032,2026-06-04T13:41:51+05:30,15050.99,NETBANKING,ICICI,false,CAPTURED,12.00,0.96
pay_amb00,ord_amb00,553275682990,2026-06-04T11:42:32+05:30,5187.00,CREDIT_CARD,,false,CAPTURED,103.74,18.67
pay_00340,ord_00340,235924628824,2026-06-11T19:55:47+05:30,2670.01,DEBIT_CARD,,false,CAPTURED,24.03,4.33
pay_00073,ord_00073,226158239623,2026-06-18T17:01:40+05:30,707.01,UPI,,false,CAPTURED,0.00,0.00
pay_00297,ord_00297,793753563190,2026-06-03T13:25:00+05:30,35811.99,CREDIT_CARD,,false,CAPTURED,716.24,128.92
pay_00400,ord_00400,783255551215,2026-06-04T11:32:15+05:30,4118.50,DEBIT_CARD,,false,CAPTURED,37.07,6.67
pay_00078,ord_00078,274346076409,2026-06-08T15:37:45+05:30,33710.25,CREDIT_CARD,,false,CAPTURED,674.21,121.36
pay_00020,ord_00020,293470564907,2026-06-19T19:04:14+05:30,2266.25,UPI,,false,CAPTURED,0.00,0.00
pay_00398,ord_00398,253560823192,2026-06-15T16:17:05+05:30,2261.01,DEBIT_CARD,,false,CAPTURED,20.35,3.66
pay_00330,ord_00330,334599991388,2026-06-05T11:33:28+05:30,14877.25,NETBANKING,ICICI,false,CAPTURED,12.00,2.16
pay_00404,ord_00404,162881248948,2026-06-29T13:29:54+05:30,1114.49,UPI,,false,CAPTURED,0.00,0.00
pay_00355,ord_00355,996520853050,2026-06-23T20:08:38+05:30,583.75,UPI,,false,CAPTURED,0.00,0.00
pay_00306,ord_00306,,2026-06-12T09:30:58+05:30,31806.00,EMI,,false,CAPTURED,795.15,143.13
pay_00471,ord_00471,953190499517,2026-06-04T21:32:20+05:30,5548.00,DEBIT_CARD,,false,CAPTURED,49.93,8.99
pay_00062,ord_00062,722596022512,2026-06-02T15:44:05+05:30,30561.00,CREDIT_CARD,,false,CAPTURED,611.22,110.02
pay_00462,ord_00462,658839010316,2026-06-09T10:17:16+05:30,12205.49,NETBANKING,YES,false,CAPTURED,20.00,3.60
pay_00148,ord_00148,275230671485,2026-06-10T11:28:46+05:30,4181.01,WALLET,,false,CAPTURED,75.26,13.55
pay_00204,ord_00204,412035426062,2026-06-02T07:15:31+05:30,688.00,UPI,,false,CAPTURED,0.00,0.00
pay_00212,ord_00212,581749149633,2026-06-05T11:55:49+05:30,27813.00,NETBANKING,YES,false,CAPTURED,20.00,3.60
pay_00041,ord_00041,654082286865,2026-06-23T16:41:58+05:30,36221.00,CREDIT_CARD,,false,CAPTURED,724.42,130.40
pay_00142,ord_00142,159751894492,2026-06-11T12:35:43+05:30,178.00,UPI,,false,CAPTURED,0.00,0.00
pay_00294,ord_00294,392418282250,2026-06-03T19:04:36+05:30,42421.01,CREDIT_CARD,,false,CAPTURED,875.47,157.58
pay_00280,ord_00280,948620073634,2026-06-10T20:30:48+05:30,1742.00,UPI,,false,CAPTURED,0.00,0.00
pay_00393,ord_00393,776826008059,2026-06-16T16:44:09+05:30,434.99,UPI,,false,CAPTURED,0.00,0.00
pay_00458,ord_00458,636464214907,2026-06-12T20:07:39+05:30,4378.75,CREDIT_CARD,,false,CAPTURED,87.58,15.76
pay_00258,ord_00258,860556906222,2026-06-09T07:38:11+05:30,1835.75,DEBIT_CARD,,false,CAPTURED,7.34,1.32
pay_00394,ord_00394,668846447221,2026-06-17T09:55:45+05:30,12201.49,NETBANKING,YES,false,CAPTURED,20.00,3.60
pay_00209,ord_00209,133376067123,2026-06-17T12:07:45+05:30,399.00,UPI,,false,CAPTURED,0.00,0.00
pay_00099,ord_00099,606979634127,2026-06-12T16:34:51+05:30,14540.00,NETBANKING,SBI,false,CAPTURED,18.00,3.24
pay_00314,ord_00314,758151697106,2026-06-30T08:19:48+05:30,406.75,UPI,,false,CAPTURED,0.00,0.00
pay_00035,ord_00035,403329518609,2026-06-29T11:38:19+05:30,284.00,UPI,,false,CAPTURED,0.00,0.00
pay_00050,ord_00050,337686269910,2026-06-16T17:10:08+05:30,73.00,UPI,,false,CAPTURED,0.00,0.00
pay_00237,ord_00237,366367516636,2026-06-02T19:28:24+05:30,21716.00,NETBANKING,YES,false,CAPTURED,20.00,3.60
pay_00218,ord_00218,436271448985,2026-06-01T19:29:27+05:30,371.99,UPI,,false,CAPTURED,0.00,0.00
pay_00056,ord_00056,985426633009,2026-06-17T16:41:45+05:30,3588.00,CREDIT_CARD,,false,CAPTURED,71.76,12.92
pay_00328,ord_00328,320529161733,2026-06-04T18:10:35+05:30,1836.49,UPI,,false,CAPTURED,0.00,0.00
pay_00136,ord_00136,,2026-06-04T18:14:06+05:30,1728.75,UPI,,false,CAPTURED,0.00,0.00
pay_00128,ord_00128,494134535633,2026-06-03T06:04:49+05:30,35945.49,CREDIT_CARD,,false,CAPTURED,718.91,129.40
pay_00410,ord_00410,667280576867,2026-06-29T15:14:30+05:30,8370.49,EMI,,false,CAPTURED,209.26,37.67
pay_00117,ord_00117,488950797957,2026-06-24T16:02:05+05:30,2469.75,DEBIT_CARD,,false,CAPTURED,22.23,4.00
pay_00185,ord_00185,496732215149,2026-06-22T16:07:49+05:30,106.00,UPI,,false,CAPTURED,0.00,0.00
pay_00421,ord_00421,338678265587,2026-06-09T11:12:14+05:30,647.99,UPI,,false,CAPTURED,0.00,0.00
pay_00423,ord_00423,604621380118,2026-06-11T16:13:59+05:30,29872.01,CREDIT_CARD,,false,CAPTURED,597.44,107.54
pay_00101,ord_00101,163720877828,2026-06-26T17:11:34+05:30,26901.50,CREDIT_CARD,,false,CAPTURED,538.03,96.85
pay_00250,ord_00250,495195618972,2026-06-30T18:40:57+05:30,8181.01,DEBIT_CARD,,false,CAPTURED,73.63,13.25
pay_00014,ord_00014,569726228179,2026-06-10T14:45:42+05:30,40937.01,CREDIT_CARD,,false,CAPTURED,818.74,147.37
pay_00397,ord_00397,145083732105,2026-06-25T18:40:32+05:30,566.00,UPI,,false,CAPTURED,0.00,0.00
pay_00248,ord_00248,558514351633,2026-06-10T22:28:26+05:30,263.00,UPI,,false,CAPTURED,0.00,0.00
pay_00242,ord_00242,226918130862,2026-06-09T20:42:15+05:30,23622.49,NETBANKING,ICICI,false,CAPTURED,12.00,2.16
pay_00226,ord_00226,865748583318,2026-06-16T17:23:43+05:30,79.01,UPI,,false,CAPTURED,0.00,0.00
pay_00102,ord_00102,653901942844,2026-06-03T18:50:38+05:30,5880.49,DEBIT_CARD,,false,CAPTURED,52.92,6.53
pay_00451,ord_00451,830345421451,2026-06-22T16:17:42+05:30,12624.49,NETBANKING,HDFC,false,CAPTURED,27.88,5.02
pay_00055,ord_00055,169741328676,2026-06-10T09:48:17+05:30,369.75,UPI,,false,CAPTURED,0.00,0.00
pay_00215,ord_00215,718810509694,2026-06-29T08:06:17+05:30,168.00,UPI,,false,CAPTURED,0.00,0.00
pay_00071,ord_00071,142043650134,2026-06-26T14:56:08+05:30,761.50,UPI,,false,CAPTURED,0.00,0.00
pay_00345,ord_00345,222329428236,2026-06-08T06:45:37+05:30,460.25,UPI,,false,CAPTURED,0.00,0.00
pay_00396,ord_00396,957334581097,2026-06-26T06:59:12+05:30,2917.01,DEBIT_CARD,,false,CAPTURED,26.25,4.73
pay_00350,ord_00350,123664651991,2026-06-16T20:20:12+05:30,44389.50,CREDIT_CARD,,false,CAPTURED,887.79,159.80
pay_00011,ord_00011,442344390373,2026-06-19T06:25:24+05:30,39898.00,CREDIT_CARD,,false,CAPTURED,797.96,143.63
pay_00030,ord_00030,193429694993,2026-06-09T14:14:19+05:30,1588.25,UPI,,false,CAPTURED,0.00,0.00
pay_00416,ord_00416,844183321599,2026-06-08T08:16:02+05:30,453.99,UPI,,false,CAPTURED,0.00,0.00
pay_00320,ord_00320,417420797388,2026-06-09T17:29:24+05:30,3836.00,DEBIT_CARD,,false,CAPTURED,34.52,6.21
pay_00010,ord_00010,734159287880,2026-06-25T12:33:01+05:30,34412.75,CREDIT_CARD,,false,CAPTURED,688.26,123.89
pay_00027,ord_00027,430637913102,2026-06-11T13:43:43+05:30,28209.00,CREDIT_CARD,,false,CAPTURED,564.18,101.55
pay_00444,ord_00444,681561724957,2026-06-01T06:39:33+05:30,4387.25,DEBIT_CARD,,false,CAPTURED,39.49,7.11
pay_00428,ord_00428,595827142788,2026-06-09T10:47:43+05:30,574.00,UPI,,false,CAPTURED,0.00,0.00
pay_00005,ord_00005,416369431503,2026-06-26T22:10:10+05:30,2254.50,UPI,,false,CAPTURED,0.00,0.00
pay_00426,ord_00426,205119703759,2026-06-11T10:18:23+05:30,44045.49,EMI,,false,CAPTURED,1101.14,198.21
pay_00447,ord_00447,998099480130,2026-06-05T06:17:30+05:30,3674.00,DEBIT_CARD,,false,CAPTURED,33.07,5.95
pay_00368,ord_00368,204879745636,2026-06-04T18:48:55+05:30,40173.50,CREDIT_CARD,,false,CAPTURED,803.47,144.62
pay_00037,ord_00037,979049254206,2026-06-04T22:05:37+05:30,247.99,UPI,,false,CAPTURED,0.00,0.00
pay_00243,ord_00243,641160968001,2026-06-12T18:20:14+05:30,525.00,UPI,,false,CAPTURED,0.00,0.00
pay_00274,ord_00274,,2026-06-23T12:35:58+05:30,13567.50,CREDIT_CARD,,false,CAPTURED,271.35,48.84
pay_00104,ord_00104,679482937713,2026-06-24T21:49:37+05:30,54.00,UPI,,false,CAPTURED,0.00,0.00
pay_00024,ord_00024,124490154173,2026-06-16T08:52:06+05:30,2469.00,UPI,,false,CAPTURED,0.00,0.00
pay_00036,ord_00036,355551894046,2026-06-10T18:32:52+05:30,5765.00,DEBIT_CARD,,false,CAPTURED,51.89,9.34
pay_00257,ord_00257,173115469752,2026-06-24T11:25:32+05:30,44358.01,AMEX,,false,CAPTURED,1242.02,223.56
pay_00325,ord_00325,306030053184,2026-06-09T21:51:34+05:30,1999.00,UPI,,false,CAPTURED,0.00,0.00
pay_00316,ord_00316,899229321428,2026-06-02T23:24:02+05:30,635.49,UPI,,false,CAPTURED,0.00,0.00
pay_00293,ord_00293,327470500636,2026-06-09T14:21:00+05:30,719.99,UPI,,false,CAPTURED,0.00,0.00
pay_00323,ord_00323,900897484209,2026-06-23T19:46:50+05:30,38125.99,CREDIT_CARD,,false,CAPTURED,762.52,137.25
pay_00160,ord_00160,474965375928,2026-06-08T16:37:38+05:30,18175.00,CREDIT_CARD,,false,CAPTURED,363.50,65.43
pay_00161,ord_00161,215772842466,2026-06-18T19:40:52+05:30,1775.50,DEBIT_CARD,,false,CAPTURED,7.10,1.28
pay_00411,ord_00411,482353500001,2026-06-12T07:40:32+05:30,269.25,UPI,,false,CAPTURED,0.00,0.00
pay_00385,ord_00385,117909393889,2026-06-12T19:14:41+05:30,4107.99,DEBIT_CARD,,false,CAPTURED,36.97,6.65
pay_00249,ord_00249,733188850408,2026-06-25T17:53:14+05:30,260.49,UPI,,false,CAPTURED,0.00,0.00
pay_00375,ord_00375,893438673102,2026-06-30T14:51:08+05:30,660.49,UPI,,false,CAPTURED,0.00,0.00
pay_00331,ord_00331,280069255738,2026-06-30T15:39:38+05:30,25243.49,NETBANKING,SBI,false,CAPTURED,18.00,3.24
pay_dec2a,ord_dec2a,788016615099,2026-06-03T09:00:03+05:30,2239.00,DEBIT_CARD,,false,CAPTURED,20.15,3.63
pay_00121,ord_00121,107036190247,2026-06-19T20:51:18+05:30,716.00,UPI,,false,CAPTURED,0.00,0.00
pay_00371,ord_00371,461031046572,2026-06-08T12:56:53+05:30,3092.25,DEBIT_CARD,,false,CAPTURED,27.83,5.01
pay_00240,ord_00240,539587224557,2026-06-18T15:53:28+05:30,7533.00,DEBIT_CARD,,false,CAPTURED,67.80,12.20
pay_00270,ord_00270,,2026-06-10T06:53:23+05:30,259.01,UPI,,false,CAPTURED,0.00,0.00
pay_00344,ord_00344,858311684365,2026-06-03T19:54:10+05:30,23157.75,NETBANKING,AXIS,false,CAPTURED,15.00,2.70
pay_00096,ord_00096,373273712420,2026-06-22T16:36:29+05:30,20763.99,NETBANKING,YES,false,CAPTURED,20.00,3.60
pay_00454,ord_00454,553595454632,2026-06-12T22:00:57+05:30,877.00,UPI,,false,CAPTURED,0.00,0.00
pay_00460,ord_00460,514299659078,2026-06-29T16:05:13+05:30,106.00,UPI,,false,CAPTURED,0.00,0.00
pay_00122,ord_00122,723145603988,2026-06-29T11:16:33+05:30,780.50,DEBIT_CARD,,false,CAPTURED,3.12,0.56
pay_00074,ord_00074,266472597024,2026-06-11T23:37:03+05:30,1497.25,UPI,,false,CAPTURED,0.00,0.00
pay_00058,ord_00058,574941940391,2026-06-25T12:41:46+05:30,778.75,UPI,,false,CAPTURED,0.00,0.00
pay_00267,ord_00267,955730680269,2026-06-24T14:26:52+05:30,3725.75,WALLET,,false,CAPTURED,67.06,12.07
pay_00343,ord_00343,417230271634,2026-06-22T10:51:15+05:30,23352.50,CREDIT_CARD,,false,CAPTURED,467.05,84.07
pay_00296,ord_00296,337363286115,2026-06-09T09:16:22+05:30,141.50,UPI,,false,CAPTURED,0.00,0.00
pay_00263,ord_00263,109314412359,2026-06-23T19:55:26+05:30,944.99,UPI,,false,CAPTURED,0.00,0.00
pay_00387,ord_00387,127169698646,2026-06-22T14:51:43+05:30,498.49,UPI,,false,CAPTURED,0.00,0.00
pay_00150,ord_00150,767645503813,2026-06-03T15:22:11+05:30,20876.75,NETBANKING,HDFC,false,CAPTURED,12.00,2.16
pay_00369,ord_00369,698078579044,2026-06-29T13:23:54+05:30,1703.75,DEBIT_CARD,,false,CAPTURED,6.82,1.23
pay_00433,ord_00433,644805162683,2026-06-03T15:19:05+05:30,1677.25,UPI,,false,CAPTURED,0.00,0.00
pay_00415,ord_00415,214232265534,2026-06-10T17:54:19+05:30,7925.49,CREDIT_CARD,,false,CAPTURED,158.51,28.53
pay_00443,ord_00443,433520036351,2026-06-26T22:24:02+05:30,3743.01,WALLET,,false,CAPTURED,67.37,12.13
pay_00403,ord_00403,158569661989,2026-06-05T11:09:23+05:30,537.25,UPI,,false,CAPTURED,0.00,0.00
pay_00300,ord_00300,288659976972,2026-06-04T17:55:56+05:30,266.25,UPI,,false,CAPTURED,0.00,0.00
pay_00278,ord_00278,482171062187,2026-06-04T22:34:19+05:30,525.00,UPI,,false,CAPTURED,0.00,0.00
pay_00465,ord_00465,597943725184,2026-06-16T20:52:59+05:30,6786.00,NETBANKING,AXIS,false,CAPTURED,15.00,2.70
pay_00335,ord_00335,970551427821,2026-06-23T07:11:40+05:30,2407.50,WALLET,,false,CAPTURED,59.15,10.65
pay_00431,ord_00431,453981566914,2026-06-22T14:12:36+05:30,1468.01,DEBIT_CARD,,false,CAPTURED,5.87,1.06
pay_00389,ord_00389,838211752855,2026-06-03T07:06:48+05:30,6334.75,DEBIT_CARD,,false,CAPTURED,57.01,10.26
pay_00067,ord_00067,495065003626,2026-06-29T08:45:45+05:30,18860.75,NETBANKING,HDFC,false,CAPTURED,12.00,2.16
pay_dec2b,ord_dec2b,628521603230,2026-06-03T10:00:03+05:30,634.00,DEBIT_CARD,,false,CAPTURED,2.54,0.46
pay_00214,ord_00214,971517185323,2026-06-22T11:57:08+05:30,826.99,UPI,,false,CAPTURED,0.00,0.00
pay_00269,ord_00269,849338117427,2026-06-08T18:12:33+05:30,157.25,UPI,,false,CAPTURED,0.00,0.00
pay_00427,ord_00427,247936379914,2026-06-30T08:12:30+05:30,2828.49,DEBIT_CARD,,false,CAPTURED,25.46,4.58
pay_00496,ord_00496,148041638472,2026-06-23T19:00:44+05:30,34175.00,CREDIT_CARD,,false,CAPTURED,683.50,123.03
pay_00475,ord_00475,802927882067,2026-06-16T07:35:10+05:30,569.49,UPI,,false,CAPTURED,0.00,0.00
pay_00448,ord_00448,572466257610,2026-06-18T11:47:37+05:30,5259.00,NETBANKING,KOTAK,false,CAPTURED,15.00,2.70
pay_00053,ord_00053,440898371022,2026-06-25T23:45:11+05:30,7349.50,DEBIT_CARD,,false,CAPTURED,66.15,11.91
pay_00326,ord_00326,615565680628,2026-06-08T20:58:01+05:30,3788.75,DEBIT_CARD,,false,CAPTURED,34.10,6.14
pay_00425,ord_00425,,2026-06-03T06:57:35+05:30,6381.75,CREDIT_CARD,,false,CAPTURED,127.64,22.98
pay_00318,ord_00318,560527052713,2026-06-05T06:17:43+05:30,3452.99,WALLET,,false,CAPTURED,62.15,11.19
pay_00229,ord_00229,809241812714,2026-06-19T11:24:03+05:30,718.99,UPI,,false,CAPTURED,0.00,0.00
pay_00109,ord_00109,,2026-06-30T20:54:35+05:30,8998.00,DEBIT_CARD,,false,CAPTURED,110.21,19.84
pay_00207,ord_00207,582796253861,2026-06-26T21:52:26+05:30,28596.00,CREDIT_CARD,,false,CAPTURED,571.92,102.95
pay_00388,ord_00388,809628171694,2026-06-12T10:40:50+05:30,8542.00,CREDIT_CARD,,false,CAPTURED,170.84,30.75
pay_00284,ord_00284,675148675715,2026-06-01T07:22:53+05:30,972.25,UPI,,false,CAPTURED,0.00,0.00
pay_00156,ord_00156,121905203379,2026-06-03T21:29:10+05:30,12153.99,NETBANKING,ICICI,false,CAPTURED,12.00,2.16
pay_00364,ord_00364,590207701974,2026-06-08T22:57:51+05:30,4543.00,WALLET,,false,CAPTURED,81.77,14.72
pay_00003,ord_00003,564611627328,2026-06-15T09:02:31+05:30,1089.99,UPI,,false,CAPTURED,0.00,0.00
pay_00485,ord_00485,644784559506,2026-06-12T10:27:45+05:30,6448.00,AMEX,,false,CAPTURED,180.54,32.50
pay_00272,ord_00272,230576237581,2026-06-01T09:08:57+05:30,477.00,UPI,,false,CAPTURED,0.00,0.00
pay_00261,ord_00261,626786821849,2026-06-22T07:31:18+05:30,618.50,UPI,,false,CAPTURED,0.00,0.00
pay_00066,ord_00066,298713805483,2026-06-26T17:49:22+05:30,1723.01,NETBANKING,AXIS,false,CAPTURED,15.00,2.70
pay_00413,ord_00413,671593917110,2026-06-17T17:29:38+05:30,313.00,UPI,,false,CAPTURED,0.00,0.00
pay_str04,ord_str04,687740493666,2026-06-17T23:24:00+05:30,5333.00,CREDIT_CARD,,false,CAPTURED,106.66,19.20
pay_00275,ord_00275,928152965237,2026-06-05T18:57:12+05:30,328.00,UPI,,false,CAPTURED,0.00,0.00
pay_00407,ord_00407,261612994380,2026-06-15T18:19:56+05:30,1185.50,UPI,,false,CAPTURED,0.00,0.00
pay_00085,ord_00085,525011194250,2026-06-01T06:43:07+05:30,60.01,UPI,,false,CAPTURED,0.00,0.00
pay_00499,ord_00499,925625341717,2026-06-09T16:45:33+05:30,4649.50,EMI,,false,CAPTURED,116.24,20.92
pay_00042,ord_00042,475344619208,2026-06-12T11:14:06+05:30,20066.49,CREDIT_CARD,,false,CAPTURED,401.33,72.24
pay_00317,ord_00317,711109355400,2026-06-23T15:58:22+05:30,7140.00,DEBIT_CARD,,false,CAPTURED,64.26,11.57
pay_00252,ord_00252,537602213869,2026-06-22T12:08:49+05:30,5950.00,DEBIT_CARD,,false,CAPTURED,53.55,9.64
pay_dec3c,ord_dec3c,726117678005,2026-06-23T11:00:58+05:30,2304.00,DEBIT_CARD,,false,CAPTURED,20.74,3.73
pay_00153,ord_00153,460845121237,2026-06-09T12:31:52+05:30,164.49,UPI,,false,CAPTURED,0.00,0.00
pay_00315,ord_00315,471998270443,2026-06-18T17:14:50+05:30,1221.75,CREDIT_CARD,,false,CAPTURED,24.44,4.40
pay_00417,ord_00417,634375282056,2026-06-16T19:04:01+05:30,47958.25,CREDIT_CARD,,false,CAPTURED,959.17,172.65
pay_00358,ord_00358,677504854628,2026-06-17T11:37:18+05:30,582.49,UPI,,false,CAPTURED,0.00,0.00
pay_00202,ord_00202,323204485096,2026-06-05T10:21:19+05:30,246.00,UPI,,false,CAPTURED,0.00,0.00
pay_00292,ord_00292,900265849304,2026-06-26T07:37:38+05:30,1367.01,CREDIT_CARD,,false,CAPTURED,27.34,4.92
pay_00065,ord_00065,617669001086,2026-06-17T11:40:28+05:30,262.00,UPI,,false,CAPTURED,0.00,0.00
pay_00162,ord_00162,768408219163,2026-06-22T09:34:05+05:30,16619.50,CREDIT_CARD,,false,CAPTURED,332.39,59.83
pay_00313,ord_00313,609061477932,2026-06-22T06:56:56+05:30,11178.01,CREDIT_CARD,,false,CAPTURED,223.56,40.24
pay_00182,ord_00182,365416460798,2026-06-19T19:02:16+05:30,11279.00,CREDIT_CARD,,true,CAPTURED,338.37,60.91
pay_00298,ord_00298,806120288545,2026-06-16T13:20:14+05:30,47546.49,CREDIT_CARD,,false,CAPTURED,950.93,171.17
pay_00097,ord_00097,542574434039,2026-06-26T08:12:54+05:30,55.00,UPI,,false,CAPTURED,0.00,0.00
pay_00196,ord_00196,270954894560,2026-06-10T20:20:27+05:30,8942.50,NETBANKING,SBI,false,CAPTURED,18.00,3.24
pay_00383,ord_00383,895674488305,2026-06-23T20:37:18+05:30,41995.25,CREDIT_CARD,,false,CAPTURED,871.13,156.80
pay_00124,ord_00124,280634722838,2026-06-26T11:30:08+05:30,4787.99,DEBIT_CARD,,false,CAPTURED,43.09,7.76
pay_00194,ord_00194,443748814732,2026-06-17T09:31:38+05:30,1031.00,WALLET,,false,CAPTURED,18.56,3.34
pay_00123,ord_00123,436756159842,2026-06-08T14:58:41+05:30,1187.99,UPI,,false,CAPTURED,0.00,0.00
pay_00234,ord_00234,805622509977,2026-06-11T11:35:12+05:30,257.49,UPI,,false,CAPTURED,0.00,0.00
pay_00497,ord_00497,851252889315,2026-06-29T12:23:36+05:30,43804.75,CREDIT_CARD,,false,CAPTURED,876.10,157.70
pay_00290,ord_00290,980405644720,2026-06-25T08:31:10+05:30,640.00,UPI,,false,CAPTURED,0.00,0.00
pay_00023,ord_00023,150678972812,2026-06-22T09:18:14+05:30,3745.25,DEBIT_CARD,,false,CAPTURED,33.71,6.07
pay_00077,ord_00077,508679686990,2026-06-15T23:42:16+05:30,29616.01,CREDIT_CARD,,false,CAPTURED,592.32,106.62
pay_00486,ord_00486,399147302824,2026-06-17T23:59:18+05:30,43266.00,EMI,,false,CAPTURED,1081.65,194.70
pay_dec2c,ord_dec2c,520022386866,2026-06-03T11:00:03+05:30,2873.00,DEBIT_CARD,,false,CAPTURED,25.86,4.65
pay_00329,ord_00329,507840099969,2026-06-03T19:21:05+05:30,26032.99,NETBANKING,AXIS,false,CAPTURED,15.00,2.70
pay_00081,ord_00081,473803613724,2026-06-10T14:27:04+05:30,1273.99,UPI,,false,CAPTURED,0.00,0.00
pay_00288,ord_00288,876447927198,2026-06-19T14:38:08+05:30,1524.00,UPI,,false,CAPTURED,0.00,0.00
pay_00174,ord_00174,968165635176,2026-06-02T21:29:01+05:30,885.00,WALLET,,false,CAPTURED,15.93,2.87
pay_00016,ord_00016,547223122253,2026-06-10T23:24:12+05:30,976.00,UPI,,false,CAPTURED,0.00,0.00
pay_00445,ord_00445,988608816533,2026-06-09T21:49:37+05:30,290.00,UPI,,false,CAPTURED,0.00,0.00
pay_00155,ord_00155,323922431380,2026-06-18T09:35:57+05:30,45061.75,CREDIT_CARD,,false,CAPTURED,901.24,161.02
pay_00392,ord_00392,125440873772,2026-06-18T09:54:54+05:30,44416.00,CREDIT_CARD,,false,CAPTURED,888.32,159.90
pay_00134,ord_00134,666875186413,2026-06-23T10:14:47+05:30,42104.25,CREDIT_CARD,,false,CAPTURED,842.09,151.58
pay_00069,ord_00069,828345053669,2026-06-16T07:16:31+05:30,700.25,UPI,,false,CAPTURED,0.00,0.00
pay_00466,ord_00466,277549399671,2026-06-12T08:18:33+05:30,526.99,UPI,,false,CAPTURED,0.00,0.00
pay_00154,ord_00154,737580966522,2026-06-08T18:54:31+05:30,849.50,UPI,,false,CAPTURED,0.00,0.00
pay_00063,ord_00063,165253326505,2026-06-19T08:36:24+05:30,20271.75,CREDIT_CARD,,false,CAPTURED,405.44,72.98
pay_00177,ord_00177,702155307055,2026-06-08T16:39:12+05:30,1560.49,UPI,,false,CAPTURED,0.00,0.00
pay_00493,ord_00493,334493409806,2026-06-10T15:45:17+05:30,1029.25,UPI,,false,CAPTURED,0.00,0.00
pay_00351,ord_00351,279109484856,2026-06-08T19:35:45+05:30,27839.25,NETBANKING,HDFC,false,CAPTURED,12.00,2.16
pay_00377,ord_00377,570558109012,2026-06-12T07:07:04+05:30,1165.25,UPI,,false,CAPTURED,0.00,0.00
pay_str02,ord_str02,447586461733,2026-06-17T23:22:00+05:30,4400.00,CREDIT_CARD,,false,CAPTURED,88.00,15.84
pay_00482,ord_00482,917602656247,2026-06-18T20:49:28+05:30,459.00,UPI,,false,CAPTURED,0.00,0.00
pay_00289,ord_00289,127223148484,2026-06-01T22:18:36+05:30,18578.00,NETBANKING,SBI,false,CAPTURED,18.00,3.24
pay_00307,ord_00307,766759749702,2026-06-25T14:31:59+05:30,329.99,UPI,,false,CAPTURED,0.00,0.00
pay_00419,ord_00419,705779552901,2026-06-09T12:26:49+05:30,137.25,UPI,,false,CAPTURED,0.00,0.00
pay_00422,ord_00422,698248126905,2026-06-08T22:10:05+05:30,26389.00,NETBANKING,SBI,false,CAPTURED,18.00,3.24
pay_00239,ord_00239,543202932750,2026-06-09T14:25:10+05:30,912.75,WALLET,,false,CAPTURED,16.43,2.96
pay_00206,ord_00206,369048264553,2026-06-11T16:38:43+05:30,27345.00,NETBANKING,AXIS,false,CAPTURED,15.00,2.70
